expno,polymer,solvent,mn,mw,cryst,tg,dens,pressure,temperature,wa,doi,notes
14200,7,1,400000,400000,0,378,1.19,0.021278313,461.483,0.00010719344275,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14201,7,1,400000,400000,0,378,1.19,0.028371084,461.483,0.000142919483656,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14202,7,1,400000,400000,0,378,1.19,0.035463855,461.483,0.00017864297168,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14203,7,1,400000,400000,0,378,1.19,0.042556626,461.483,0.000214363907095,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14204,7,1,400000,400000,0,378,1.19,0.049649397,461.483,0.000250082290174,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14205,7,1,400000,400000,0,378,1.19,0.056742168,461.483,0.000285798121192,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14206,7,1,400000,400000,0,378,1.19,0.063834939,461.483,0.000321511400422,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14207,7,1,400000,400000,0,378,1.19,0.07092771,461.483,0.000357222128137,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14208,7,1,400000,400000,0,378,1.19,0.078020481,461.483,0.000392930304611,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14209,7,1,400000,400000,0,378,1.19,0.085113252,461.483,0.000428635930117,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14210,7,1,400000,400000,0,378,1.19,0.1013253,461.483,0.000510239210737,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14211,7,1,400000,400000,0,378,1.19,0.2026506,461.483,0.001019957998911,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14212,7,1,400000,400000,0,378,1.19,0.3039759,461.483,0.001529157160327,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14213,7,1,400000,400000,0,378,1.19,0.4053012,461.483,0.002037837489174,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14214,7,1,400000,400000,0,378,1.19,0.5066265,461.483,0.002545999778018,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14215,7,1,400000,400000,0,378,1.19,0.6079518,461.483,0.003053644817816,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14216,7,1,400000,400000,0,378,1.19,0.7092771,461.483,0.003560773397913,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14217,7,1,400000,400000,0,378,1.19,0.8106024,461.483,0.00406738630605,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14218,7,1,400000,400000,0,378,1.19,0.9119277,461.483,0.004573484328365,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14219,7,1,400000,400000,0,378,1.19,1.013253,461.483,0.005079068249401,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14220,7,1,400000,400000,0,378,1.19,1.1145783,461.483,0.005584138852107,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14221,7,1,400000,400000,0,378,1.19,1.2159036,461.483,0.006088696917842,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14222,7,1,400000,400000,0,378,1.19,1.3172289,461.483,0.006592743226382,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14223,7,1,400000,400000,0,378,1.19,1.4185542,461.483,0.00709627855592,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14224,7,1,400000,400000,0,378,1.19,1.5198795,461.483,0.007599303683074,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14225,7,1,400000,400000,0,378,1.19,1.6212048,461.483,0.008101819382887,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14226,7,1,400000,400000,0,378,1.19,1.7225301,461.483,0.008603826428835,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14227,7,1,400000,400000,0,378,1.19,1.8238554,461.483,0.009105325592826,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14228,7,1,400000,400000,0,378,1.19,1.9251807,461.483,0.009606317645211,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14229,7,1,400000,400000,0,378,1.19,2.026506,461.483,0.01010680335478,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14230,7,29,400000,400000,0,378,1.19,0.028371084,461.483,0.000127695821613,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14231,7,29,400000,400000,0,378,1.19,0.035463855,461.483,0.000159614681485,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14232,7,29,400000,400000,0,378,1.19,0.042556626,461.483,0.000191531503534,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
14233,7,29,400000,400000,0,378,1.19,0.049649397,461.483,0.000223446287956,10.1002/aic.690120619,"PMMA from an unknown source; Source and characterization are available from Durrill. P. L.. Ph.D. thesis, Virginia Polytech. Inst., Blacksburg, 1965, currently unreachable; assigned typical M of industrial samples; calculated using solubility parameter"
